ID,Name,Category1,Category,Currency,Deadline,Goal,Launched,Pledged2,Outcome,Backers,Country,USDPledged1,Pledged,GoalReal,Duration
1046008988,Haggle Groceries,Food,Food,AUD,2015,10000,2015,150,Failed,5,AU,120,116,7744,30
1046012594,End of the Line - Post-Apocalyptic Family Survival,Tabletop Games,Games,USD,2016,21000,2016,24174,Successful,391,US,24174,24174,21000,30
1046014500,Live techno music radio station,Electronic Music,Music,USD,2017,2500,2017,1,Failed,1,US,0,1,2500,30
1046014695,Hooligan livin,Hip-Hop,Music,USD,2016,2000,2015,0,Failed,0,US,0,0,2000,60
1046021803,Duck & Weave,Mobile Games,Games,GBP,2014,500,2014,8,Failed,4,GB,14,13,812,30
1046022501,IceCu - A Drink Chiller That Works (Canceled),Product Design,Design,USD,2016,10000,2016,1089,Cancelled,25,US,1089,1089,10000,30
1046022726,The Woodshed needs hardware,Sculpture,Art,USD,2012,3000,2012,3697,Successful,46,US,3697,3697,3000,20
1046039999,SnapCount,Video Games,Games,USD,2014,25000,2014,556,Failed,15,US,556,556,25000,30
1046047661,The Black Genocide: A Transnational Epidemic,Documentary,Film & Video,USD,2017,80000,2017,314,Failed,9,US,0,314,80000,33
1046061719,"Thanks Dave - Baseball, the Mariners, and Memories",Nonfiction,Publishing,USD,2013,5000,2012,80,Failed,4,US,80,80,5000,30
1046063450,PARIHUG: Hug Loved Ones From Anywhere In The World,Technology,Technology,USD,2017,30000,2017,53415,Successful,389,US,4725,53415,30000,37
1046064220,The cardboard DRUMKIT,Product Design,Design,EUR,2016,50000,2016,64783,Successful,514,FR,32543,71993,55565,33
1046069019,"Julian Allen's Debut Record, Could U Be",Music,Music,USD,2016,8000,2016,10105,Successful,248,US,0,10105,8000,30
1046069607,GETTING TO KNOW GOD...GETTING TO KNOW YOU,Nonfiction,Publishing,USD,2015,2000,2015,0,Failed,0,US,0,0,2000,46
1046070289,You Won't Believe This,Video Art,Art,USD,2015,500,2015,101,Failed,2,US,101,101,500,21
1046071553,YOU CAN DID IT,Graphic Novels,Comics,USD,2014,2400,2014,2541,Successful,48,US,2541,2541,2400,30
1046077994,Greenhouse for Community Garden / Invernadero Para Jardín,Food,Food,USD,2012,3500,2012,5195,Successful,23,US,5195,5195,3500,30
1046079519,Tapestry Comfort Girth for Horses - Breathes with your horse,Product Design,Design,CAD,2014,30000,2014,8820,Failed,61,CA,7816,7741,26330,30
1046085122,Keys to the Capitals (Canceled),Tabletop Games,Games,USD,2016,100000,2016,232,Cancelled,12,US,232,232,100000,30
1046091694,Meet Mario,Narrative Film,Film & Video,USD,2014,10000,2014,11141,Successful,78,US,11141,11141,10000,60
1046093855,Lost Horizon Adventures Game & Hobby,Tabletop Games,Games,USD,2014,11000,2014,2523,Failed,32,US,2523,2523,11000,30
1046094940,Cute Animal Paper Clips,Stationery,Crafts,USD,2016,10000,2016,150,Failed,3,US,0,150,10000,30
1046105884,"Trail Mix Tube - snack healthy always, everywhere",Food,Food,EUR,2016,5000,2016,10165,Successful,319,IE,6794,11340,5578,30
1046111174,La Factrie (Canceled),Mixed Media,Art,CAD,2016,12500,2016,0,Cancelled,0,CA,0,0,9732,59
1046114069,Entre 2 Mundos,Television,Film & Video,EUR,2016,1000,2016,76,Failed,8,ES,82,83,1097,30
1046119026,Help new R&B / Pop that's clean for the easy listener,Pop,Music,USD,2016,2500,2016,25,Failed,1,US,25,25,2500,29
1046121509,Little Indians : Skincare for babies,Accessories,Fashion,EUR,2017,10000,2017,5333,Failed,81,NL,119,6086,11412,30
1046126709,Caitlin Jemma & The Goodness Full Length Album & Promo Tour,Country & Folk,Music,USD,2015,6000,2015,3398,Failed,37,US,3398,3398,6000,42
1046130440,"Hanging Origami Cranes For The Wild Place - Providence, RI",Art,Art,USD,2014,10,2014,10,Successful,1,US,10,10,10,8
1046130503,Dominion - Episode 1,Video Games,Games,GBP,2012,325000,2012,2562,Failed,43,GB,4165,4156,527255,30
1046140108,BARBARIAN/BAT FOR LASHES NORTH AMERICAN TOUR 2013,Indie Rock,Music,USD,2013,3000,2013,3010,Successful,44,US,3010,3010,3000,19
1046141694,Rebecca Arscotts #1 Full Length Studio Album Seize the Day,Music,Music,USD,2012,3000,2011,3280,Successful,35,US,3280,3280,3000,60
1046143656,"Ideal Timepiece, the must-have iPhone dock",Design,Design,USD,2012,66000,2012,2165,Failed,24,US,2165,2165,66000,40
1046158700,"THE LEIGHTON EXPLOSION, my poetryprosepoetry book!!!!",Poetry,Publishing,USD,2013,3500,2013,3500,Successful,93,US,3500,3500,3500,54
1046161804,Cthulhu Gold & Silver Ingots; From the Ruins of Innsmouth,Conceptual Art,Art,USD,2014,20000,2014,687,Failed,10,US,687,687,20000,30
1046165144,ShutterEaze - Movement made Eazy,Technology,Technology,USD,2013,65000,2013,1971,Failed,8,US,1971,1971,65000,45
1046169402,Little Sissy Wrestling Apparel: Casual T-shrts & hoodies,Apparel,Fashion,USD,2016,10000,2016,262,Failed,6,US,262,262,10000,30
1046177671,Essential oils carry case made of cherry wood.,Woodworking,Crafts,USD,2014,10000,2014,11,Failed,2,US,11,11,10000,30
1046179822,Madas,Footwear,Fashion,GBP,2015,5000,2015,0,Failed,0,GB,0,0,7560,45
1046180187,The Road to Literacy,Art Books,Publishing,USD,2014,9000,2014,2055,Failed,57,US,2055,2055,9000,30
1046181838,THE FRESH HANDBOOK- Fitness & Health Website,Nonfiction,Publishing,GBP,2015,35000,2015,0,Failed,0,GB,0,0,53363,60
1046191056,Devilstone Brewing Co.,Small Batch,Food,GBP,2016,12500,2016,308,Failed,5,GB,444,440,17847,30
1046192232,"SICK the Music Video!  Pop Artist, Leah McKendrick",Pop,Music,USD,2012,1600,2012,1600,Successful,8,US,1600,1600,1600,11
1046200570,Ukrainian patriotic clothing,Apparel,Fashion,USD,2015,6000,2015,523,Failed,8,US,523,523,6000,30
1046205526,Immersive Experience | Live Quest | Enigma Quests London,Live Games,Games,GBP,2015,3500,2015,4419,Successful,82,GB,6896,6926,5485,21
1046207431,The Irish Light: A Book of Landscape Photographs,Photography,Photography,USD,2012,11000,2012,39383,Successful,341,US,39383,39383,11000,30
1046207842,The Best Way to Catch a Snake,Art,Art,GBP,2015,2500,2015,1690,Failed,19,GB,2600,2562,3789,30
1046213800,Mermy for Mermay: Pin flair for the mermaid in all of us.,Accessories,Fashion,USD,2017,300,2017,300,Successful,11,US,56,300,300,20
1046224473,Farmers Cookies,Restaurants,Food,USD,2015,35000,2015,0,Failed,0,US,0,0,35000,60
1046230768,Honolulu Haze (Canceled),Narrative Film,Film & Video,USD,2013,500000,2013,70,Cancelled,2,US,70,70,500000,60
1046236570,Murray State Racers: Extending the stay to San Jose,Nonfiction,Publishing,USD,2016,2000,2016,2000,Successful,26,US,400,2000,2000,30
1046239660,•LiveJackets (Prototype 2),Wearables,Technology,GBP,2017,3000,2017,51,Failed,3,GB,0,66,3869,30
1046245744,Pulse Hip Hop Spring Showcase,Dance,Dance,USD,2014,500,2014,616,Successful,18,US,616,616,500,32
1046260725,CatCall A Cappella's 3rd Studio Album,Music,Music,USD,2016,11000,2016,11119,Successful,78,US,11119,11119,11000,45
1046285964,Donald Trump Presidential Stress Cube,Fiction,Publishing,USD,2016,38000,2015,10,Failed,1,US,10,10,38000,50
1046290508,Writing is Fun-damental.com - Sponsorship & Guest Posters,Web,Technology,USD,2014,50000,2014,0,Failed,0,US,0,0,50000,45
1046292604,PC (and NPC) Hit Point Trackers (Canceled),Tabletop Games,Games,USD,2015,600,2015,16,Cancelled,1,US,16,16,600,24
1046295997,SPIDER CHESS 360,Tabletop Games,Games,USD,2015,15000,2015,41,Failed,3,US,41,41,15000,30
1046298705,Ocean Predator Diver Series - Stranger Watches,Product Design,Design,USD,2016,20000,2016,21907,Successful,52,US,10279,21907,20000,35
1046304162,DIY Desktop CNC Router Kits!,Technology,Technology,USD,2011,2650,2011,11,Failed,3,US,11,11,2650,30
1046311228,Justice For Michael Brown Project,Web,Journalism,USD,2014,4987,2014,36,Failed,4,US,36,36,4987,21
1046324429,The Great PNW,Fashion,Fashion,USD,2013,2500,2012,8513,Successful,197,US,8513,8513,2500,30
1046340865,"Tikiwi, a Kiwi style Food Truck in France!",Food Trucks,Food,EUR,2015,10000,2015,0,Failed,0,FR,0,0,10836,50
1046341720,"Meteor 2.0! A Real Time, Co-operative Card Game 1-5 Players",Tabletop Games,Games,USD,2015,5000,2015,22269,Successful,863,US,22269,22269,5000,22
1046342463,Crossover Countdown with T-Ran and Chad,Pop,Music,USD,2016,3000,2016,0,Failed,0,US,0,0,3000,30
1046347838,Slander Free Website AACR.ME Abolish Abortions Carter Busted,Journalism,Journalism,USD,2015,1000,2015,0,Cancelled,0,US,0,0,1000,30
1046353609,PROJECT IS CANCELLED,Animation,Film & Video,USD,2012,1000,2012,0,Failed,0,US,0,0,1000,30
1046358681,Let's publish : Whn Vwls G Mssng ,Children's Books,Publishing,USD,2011,3500,2011,550,Failed,13,US,550,550,3500,47
1046361003,END RUNNER,Games,Games,USD,2017,2000,2017,238,Failed,5,US,137,238,2000,33
1046364679,Ohio Winters (my debut album),Music,Music,USD,2012,500,2012,1189,Successful,31,US,1189,1189,500,5
1046365190,Waves Lover Magazine,Photobooks,Photography,USD,2015,600,2015,0,Failed,0,US,0,0,600,30
1046365936,PremoPlugz Functioning Audio Jewelry,Fashion,Fashion,USD,2012,5000,2012,611,Failed,15,US,611,611,5000,45
1046373699,Hemp Beer,Drinks,Food,USD,2015,500000,2015,0,Failed,0,US,0,0,500000,30
1046382734,Micro Marvels -Visualizing the amazing world of microbiology,Animation,Film & Video,USD,2013,135000,2013,815,Failed,26,US,815,815,135000,30
1046383741,The World's First Book On Artblock,Nonfiction,Publishing,USD,2016,38000,2016,1,Failed,1,US,0,1,38000,30
1046391543,Miriams Well On The Road,World Music,Music,USD,2011,500,2011,520,Successful,8,US,520,520,500,30
1046394646,Hingetown Hoedown 2016 - Bluegrass & Folk Festival!,Country & Folk,Music,USD,2016,5000,2016,495,Cancelled,9,US,0,495,5000,20
1046404815,New Art Project : It's That mè It's true,Painting,Art,EUR,2017,3000,2017,1,Failed,1,IT,0,1,3279,60
1046413053,La Petite Coquette - Sexy Lingerie Shop,Apparel,Fashion,EUR,2016,5000,2016,77,Failed,3,IT,0,85,5547,31
1046414584,Sipper- Gegen Ekelbilder auf Kippenpäckchen,Design,Design,EUR,2017,2000,2017,0,Failed,0,DE,0,0,2161,58
1046436651,Slimmest RFID Blocking Front Pocket Minimalist Travel Wallet,Product Design,Design,USD,2017,5000,2017,38837,Successful,1119,US,2725,38837,5000,35
1046443221,CNC - 3D Druck Erweiterung - 3D Printer Extension - Tool,Technology,Technology,EUR,2017,30000,2017,55,Failed,4,DE,0,65,35295,45
1046458262,SAFE - a book exploring London's queer performance scene,Art Books,Publishing,GBP,2016,1500,2016,1585,Successful,36,GB,2293,2296,2173,30
1046461199,Musician payment for Harrison Bankhead's next recording,Jazz,Music,USD,2013,1500,2012,1528,Successful,58,US,1528,1528,1500,30
1046464969,Derrick for Mobile - Save the Shark!,Mobile Games,Games,GBP,2016,5500,2016,5870,Successful,169,GB,3245,7385,6919,25
1046477809,SHEBORG MASSACRE LTD EDITION PREORDER BUNDLES,Science Fiction,Film & Video,AUD,2016,975,2016,1418,Successful,38,AU,441,1040,715,30
1046479054,Enlighten Mints with Green Tea - Antioxidant Wisdom,Food,Food,USD,2011,8000,2011,100,Failed,5,US,100,100,8000,30
1046483611,Atonement Chronicles: Fall of Nations - An Indie RPG,Video Games,Games,USD,2012,100000,2012,1950,Failed,91,US,1950,1950,100000,30
1046484672,Blog Camp,Journalism,Journalism,USD,2012,600,2012,0,Failed,0,US,0,0,600,30
1046487940,BBP Publishing: Marin by Katherine Agard,Art Books,Publishing,USD,2014,750,2014,809,Successful,28,US,809,809,750,14
1046491028,Edge of Bounds: Surviving Abuse,Nonfiction,Publishing,USD,2014,25000,2014,0,Failed,0,US,0,0,25000,30
1046494067,Pugmire Fantasy Tabletop RPG,Tabletop Games,Games,USD,2016,15000,2016,193404,Successful,3239,US,193404,193404,15000,40
1046496093,DARREN CONNELLY,Drama,Film & Video,AUD,2016,300000,2016,0,Failed,0,AU,0,0,230291,30
1046501805,A WordPress Guide - Create Beautiful Blogs and Websites!,Publishing,Publishing,USD,2013,900,2013,33,Failed,4,US,33,33,900,45
1046510284,Rock for Hawc 2016 Calendar,Calendars,Publishing,USD,2015,400,2015,400,Successful,4,US,400,400,400,59
1046517247,Northeast Alabama Professional Flag Football League,Live Games,Games,USD,2016,5000,2016,0,Cancelled,0,US,0,0,5000,39
1046522722,"Save a battery, save the environment:  ReVolt3000",Hardware,Technology,USD,2014,7000,2014,811,Failed,8,US,811,811,7000,30
1046523867,Concord Comics Universe!,Comic Books,Comics,USD,2017,2500,2016,183,Failed,5,US,110,183,2500,30
1046525668,iRemember Now Vintage Music Therapy Kits for memory help,Music,Music,USD,2016,60000,2016,1176,Failed,9,US,1176,1176,60000,30
1046527114,Remembering Cap'n Jim at Burningman,Public Art,Art,USD,2012,10000,2012,10252,Successful,198,US,10252,10252,10000,45
1046542639,The Aruneus Project: High Fantasy meets the Zombie Apocalypse. A Unique RPG Setting!,Video Games,Games,USD,2010,7000,2010,397,Failed,11,US,397,397,7000,50
1046556068,PediGlide: The Ultimate Sedentary Sitting Solution,Product Design,Design,USD,2016,20000,2016,20637,Successful,166,US,20637,20637,20000,29
1046559673,We are producing a DVD documenting our first tour to Brazil!,Classical Music,Music,USD,2013,5000,2013,5550,Successful,11,US,5550,5550,5000,12
1046567430,NYC Blizzard 2015 PARTY IGLOO and AIR BnB HOTEL (Canceled),Games,Games,USD,2015,500,2015,203,Cancelled,11,US,203,203,500,2
1046581052,Deepstill Unleashed,Narrative Film,Film & Video,USD,2012,4000,2012,515,Failed,4,US,515,515,4000,29
1046583599,The Third Heaven: The Rise of Fallen Stars,Fiction,Publishing,USD,2013,3400,2013,40,Failed,4,US,40,40,3400,30
1046586406,The Oaxacan Weaver: A Documentary,Documentary,Film & Video,USD,2016,5000,2016,5760,Successful,68,US,1280,5760,5000,39
1046587678,Steven Universe Pride Enamel Pins,Art,Art,USD,2017,500,2017,543,Successful,18,US,81,543,500,21
1046592211,Our MelaNation,Webseries,Film & Video,USD,2016,5000,2016,0,Failed,0,US,0,0,5000,60
1046592253,Uusi Classic Limited Edition Playing Cards,Playing Cards,Games,USD,2014,30000,2014,57094,Successful,1045,US,57094,57094,30000,28
1046592443,"Front Wheel Fat E-Bike 750, 1000 or 1250 Watt from $1099",Technology,Technology,USD,2016,7500,2016,9643,Successful,6,US,9643,9643,7500,60
1046596889,Make Painting with Positivity Come Alive,Painting,Art,USD,2014,3000,2014,70,Failed,3,US,70,70,3000,7
1046597101,Lace Lockers™ Join the Revolution,Product Design,Design,GBP,2014,3500,2014,128,Failed,11,GB,210,205,5618,30
1046617272,Elevate Sports- Climbing Gym in Harrison,Architecture,Design,USD,2015,3300,2015,1119,Failed,13,US,1119,1119,3300,24
1046617646,LondynSkye Dreamers,Dance,Dance,USD,2013,4000,2013,81,Failed,4,US,81,81,4000,60
1046628047,Cordial Kill - a dark comedy crime film by Doctor Gaines,Comedy,Film & Video,USD,2016,5000,2016,5822,Successful,73,US,0,5822,5000,16
1046631577,Time for a Miss Gabby Party-ALL KIDS invited!!,Music,Music,USD,2012,10000,2012,10281,Successful,117,US,10281,10281,10000,45
1046633137,To build a world class radio control track design,Design,Design,CAD,2014,8000,2014,170,Failed,2,CA,154,157,7387,15
1046650450,Amazing Women Prisoners!,Documentary,Film & Video,USD,2013,4500,2013,5731,Successful,86,US,5731,5731,4500,29
1046656674,RhinoBoss Virtual: A Fun New Way To Workout At Home,Product Design,Design,USD,2015,50000,2015,61622,Successful,304,US,61622,61622,50000,60
1046658160,Welo Opal Jewelry,Crafts,Crafts,USD,2014,1000,2014,0,Failed,0,US,0,0,1000,13
1046661960,SCI-FI RPG MODULAR ROOMS+MAPS+ARTPACK,Tabletop Games,Games,CAD,2017,1500,2016,2114,Successful,56,CA,0,1611,1143,44
1046680542,"Prison Works, giving back to the victims!",Fashion,Fashion,USD,2014,5000,2014,100,Failed,1,US,100,100,5000,30
1046682749,Some Disney magic for Perth,Musical,Theater,AUD,2016,5000,2015,0,Failed,0,AU,0,0,3433,15
1046683977,'Fishfull Thinking',Small Batch,Food,USD,2014,20000,2014,1152,Failed,19,US,1152,1152,20000,45
1046691904,Let's Get NeedLove's Records Spinning!,Rock,Music,USD,2016,11750,2016,12134,Successful,66,US,12134,12134,11750,30
1046700365,Ridley Watkins™ - Chronograph With Ceramic Bezel & Time Zone,Product Design,Design,EUR,2015,40000,2015,17401,Failed,116,AT,19106,19607,45072,45
1046706158,Zipper house,Web,Technology,USD,2015,5000,2015,0,Failed,0,US,0,0,5000,30
1046706173,DoughEZ - The Precision Dough Rolling System (Canceled),Product Design,Design,USD,2014,10000,2014,800,Cancelled,9,US,800,800,10000,46
1046707387,Bring The Ghost Word Part II To Life,Music,Music,GBP,2013,230,2013,26,Failed,2,GB,40,39,347,30
1046710988,New Oil on Canvas Medium Creation,Painting,Art,USD,2016,5000,2016,20,Failed,1,US,20,20,5000,26
1046725233,A New Life for an Old School,Makerspaces,Technology,CAD,2015,20000,2015,20919,Successful,56,CA,15859,15812,15117,29
1046732902,NUKE~Wrestling|MMA|Boxing,Webseries,Film & Video,CAD,2016,400000,2016,0,Failed,0,CA,0,0,298151,30
1046733058,Sanity Is Questionable Clothing Line,Ready-to-wear,Fashion,GBP,2015,9664,2015,33,Failed,1,GB,51,51,14996,27
1046734877,The Traveller's Guide to the Elemental Plane of Fire,Tabletop Games,Games,USD,2013,1500,2013,657,Failed,34,US,657,657,1500,30
1046738280,Katy Markey (Apollo Productions),Theater,Theater,GBP,2017,5000,2017,5163,Successful,76,GB,0,6787,6573,30
1046749371,Lights for Pirates!,Theater,Theater,USD,2012,5000,2012,5074,Successful,38,US,5074,5074,5000,53
1046749887,iVollie - Volume Regulator stops annoying TV Commercials!,Apps,Technology,CAD,2014,10000,2014,171,Failed,8,CA,152,150,8774,30
1046754249,BUILD A SPIN ART MACHINE THAT CREATES MONSTER WALL HANGINGS!,Art,Art,USD,2011,2000,2011,75,Failed,2,US,75,75,2000,33
1046763454,nfcTack 2.0 - Simplify Smartphone with NFC & Nano Suction,Product Design,Design,USD,2014,3000,2014,4702,Successful,159,US,4702,4702,3000,31
1046766519,Next Stop: Zombie,Video Games,Games,USD,2017,35000,2017,40,Failed,2,US,0,40,35000,29
1046770897,Camera and a Camel: Syria,Documentary,Film & Video,USD,2013,50000,2013,422,Failed,12,US,422,422,50000,60
1046780445,MillerDANCE Presents:  OUT OF RUBBLE: The Phoenix Rising,Dance,Dance,USD,2011,500,2011,510,Successful,8,US,510,510,500,13
1046781159,Our Charley: From the Reservation to Washington,Documentary,Film & Video,USD,2015,82000,2015,125,Failed,2,US,125,125,82000,30
1046781265,The Sleep Sensei,Gadgets,Technology,USD,2015,2500,2015,2815,Successful,67,US,2815,2815,2500,44
1046781560,Studio time for first album,Hip-Hop,Music,USD,2015,500,2015,36,Failed,2,US,36,36,500,30
1046786734,MORDEO - Vampire and Werewolf Art Book,Art Books,Publishing,CAD,2017,7000,2017,9130,Successful,178,CA,1958,7177,5502,30
1046791608,A unique children's book for families going through divorce,Children's Books,Publishing,USD,2013,5000,2013,5036,Successful,62,US,5036,5036,5000,55
1046793353,Mobile Hero - Spend or Earn https://Mobileheroapp.com,Apps,Technology,USD,2015,100000,2015,0,Cancelled,0,US,0,0,100000,30
1046796634,Venture Forth - Adventure Board Game,Tabletop Games,Games,USD,2011,10000,2011,4142,Failed,71,US,4142,4142,10000,31
1046804067,Feed Baby Tuck,Food,Food,USD,2014,750,2014,0,Failed,0,US,0,0,750,30
1046805076,Pajamas for PitBulls ~ keeping pibbles warmonesieat a time,Pet Fashion,Fashion,CAD,2015,8000,2015,14839,Successful,181,CA,11889,11918,6425,25
1046806652,Rougher Than Diamonds,Documentary,Film & Video,USD,2012,8000,2012,126,Failed,3,US,126,126,8000,30
1046808024,The Ancient Wars (Canceled),Video Games,Games,USD,2012,12000,2012,50,Cancelled,1,US,50,50,12000,30
1046817846,Oncolos - A multiplayer game for cancer patients,Video Games,Games,USD,2012,50000,2012,3758,Failed,34,US,3758,3758,50000,32
